application_id,customer_id,application_date,customer_type,country,region,product_type,channel,risk_tier,rework_flag,rework_reason,manual_review_flag,review_team,status,touch_time_hours,wait_time_hours,total_cycle_time_hours,sla_breach_flag,has_support_ticket
APP-1005082,CUST-2005082,2025-07-11 07:55:10,SME_Business,SGP,APAC,Checking_Standard,Mobile_App,PEP,True,Blurry_Image,True,L2_Compliance,ABANDONED,10.47,74.47,84.94,True,True
APP-1005083,CUST-2005083,2025-01-15 03:00:01,Standard_Retail,GBR,UK_EU,Checking_Standard,Mobile_App,MEDIUM,False,None,False,None,APPROVED,2.14,8.99,11.13,False,False
APP-1005084,CUST-2005084,2025-08-24 05:44:52,Standard_Retail,USA,US,Savings_HighYield,Mobile_App,LOW,False,None,False,None,APPROVED,1.89,11.36,13.25,False,False
APP-1005085,CUST-2005085,2025-03-23 03:13:42,Standard_Retail,FRA,UK_EU,Checking_Standard,Web_Portal,LOW,False,None,False,None,APPROVED,3.64,14.0,17.64,False,False
APP-1005086,CUST-2005086,2025-05-02 04:26:32,SME_Business,GBR,UK_EU,Checking_Standard,Branch_Assisted,MEDIUM,False,None,False,None,APPROVED,2.49,8.7,11.19,False,False
APP-1005087,CUST-2005087,2025-04-09 01:25:57,Standard_Retail,AUS,APAC,Checking_Standard,Affiliate_Partner,LOW,True,Incomplete_Form,False,None,APPROVED,3.12,34.99,38.11,False,False
APP-1005088,CUST-2005088,2025-02-04 03:02:51,Premier_Wealth,DEU,UK_EU,Premier_Checking,Web_Portal,LOW,False,None,False,None,ABANDONED,2.22,8.35,10.57,False,False
APP-1005089,CUST-2005089,2025-10-25 10:26:31,Standard_Retail,USA,US,SME_Operating_Account,Web_Portal,LOW,False,None,True,L1_Ops,APPROVED,17.12,81.18,98.3,True,True
APP-1005090,CUST-2005090,2025-01-25 21:50:10,Standard_Retail,AUS,APAC,Premier_Checking,Branch_Assisted,LOW,False,None,False,None,APPROVED,2.43,5.58,8.01,False,False
APP-1005091,CUST-2005091,2025-05-02 02:54:32,Standard_Retail,MEX,LATAM,Checking_Standard,Mobile_App,LOW,True,Blurry_Image,False,None,APPROVED,3.14,50.24,53.38,True,False
APP-1005092,CUST-2005092,2025-12-05 06:32:51,SME_Business,GBR,UK_EU,Savings_HighYield,Mobile_App,MEDIUM,True,Blurry_Image,True,L1_Ops,ABANDONED,11.71,66.36,78.07,True,True
APP-1005093,CUST-2005093,2025-03-31 17:45:24,Standard_Retail,USA,US,Savings_HighYield,Affiliate_Partner,LOW,False,None,True,L1_Ops,APPROVED,17.52,52.04,69.56,True,False
APP-1005094,CUST-2005094,2025-05-05 02:24:32,Standard_Retail,FRA,UK_EU,Checking_Standard,Web_Portal,LOW,False,None,False,None,APPROVED,2.19,10.0,12.19,False,False
APP-1005095,CUST-2005095,2025-10-08 11:08:53,Standard_Retail,USA,US,Checking_Standard,Mobile_App,LOW,False,None,False,None,APPROVED,2.04,12.36,14.4,False,False
APP-1005096,CUST-2005096,2025-06-08 20:35:13,SME_Business,MEX,LATAM,Premier_Checking,Mobile_App,LOW,True,Expired_ID,False,None,REJECTED,1.96,43.77,45.73,False,True
APP-1005097,CUST-2005097,2025-04-12 07:26:09,Standard_Retail,USA,US,Savings_HighYield,Web_Portal,LOW,True,Blurry_Image,True,L1_Ops,ABANDONED,10.15,57.1,67.25,True,False
APP-1005098,CUST-2005098,2025-11-15 09:36:12,Standard_Retail,MEX,LATAM,Savings_HighYield,Mobile_App,MEDIUM,False,None,True,L1_Ops,APPROVED,9.88,85.1,94.98,True,False
APP-1005099,CUST-2005099,2025-12-27 09:12:42,Standard_Retail,GBR,UK_EU,SME_Operating_Account,Branch_Assisted,MEDIUM,False,None,True,L1_Ops,APPROVED,9.96,42.73,52.69,True,True
APP-1005100,CUST-2005100,2025-02-20 14:23:23,Standard_Retail,AUS,APAC,Checking_Standard,Web_Portal,LOW,True,Blurry_Image,True,L1_Ops,APPROVED,9.36,123.85,133.21,True,False
APP-1005101,CUST-2005101,2025-01-19 05:50:27,Premier_Wealth,DEU,UK_EU,Premier_Checking,Mobile_App,LOW,True,Blurry_Image,True,L1_Ops,APPROVED,11.98,85.92,97.9,True,False
APP-1005102,CUST-2005102,2025-07-07 21:00:27,Premier_Wealth,FRA,UK_EU,SME_Operating_Account,Web_Portal,LOW,False,None,True,L1_Ops,APPROVED,22.92,43.01,65.93,True,False
APP-1005103,CUST-2005103,2025-01-18 04:11:20,Standard_Retail,SGP,APAC,Premier_Checking,Web_Portal,LOW,False,None,False,None,APPROVED,2.54,4.21,6.75,False,False
APP-1005104,CUST-2005104,2025-01-23 19:18:49,Standard_Retail,SGP,APAC,Checking_Standard,Branch_Assisted,LOW,False,None,False,None,APPROVED,2.1,8.58,10.68,False,False
APP-1005105,CUST-2005105,2025-02-02 11:58:25,Standard_Retail,USA,US,Checking_Standard,Mobile_App,HIGH,False,None,True,L2_Compliance,APPROVED,16.19,66.79,82.98,True,True
APP-1005106,CUST-2005106,2025-12-12 14:48:45,Standard_Retail,FRA,UK_EU,Premier_Checking,Affiliate_Partner,LOW,False,None,False,None,APPROVED,1.98,7.09,9.07,False,False
APP-1005107,CUST-2005107,2025-03-03 11:25:36,Standard_Retail,AUS,APAC,Checking_Standard,Branch_Assisted,LOW,False,None,False,None,APPROVED,3.23,4.1,7.33,False,False
APP-1005108,CUST-2005108,2025-03-21 16:02:42,SME_Business,USA,US,Checking_Standard,Mobile_App,PEP,False,None,True,L2_Compliance,APPROVED,17.95,99.13,117.08,True,False
APP-1005109,CUST-2005109,2025-10-27 00:28:46,Fintech_Digital,DEU,UK_EU,Checking_Standard,Mobile_App,LOW,False,None,False,None,APPROVED,2.43,6.61,9.04,False,False
APP-1005110,CUST-2005110,2025-03-21 02:41:59,Fintech_Digital,AUS,APAC,SME_Operating_Account,Web_Portal,LOW,False,None,False,None,APPROVED,4.78,4.22,9.0,False,True
APP-1005111,CUST-2005111,2025-04-25 08:02:20,Fintech_Digital,USA,US,Checking_Standard,Mobile_App,LOW,False,None,False,None,REJECTED,1.48,13.65,15.13,False,False
APP-1005112,CUST-2005112,2025-01-17 12:56:51,Premier_Wealth,AUS,APAC,Checking_Standard,Branch_Assisted,LOW,False,None,False,None,APPROVED,2.07,11.15,13.22,False,False
APP-1005113,CUST-2005113,2025-09-27 06:53:14,SME_Business,AUS,APAC,Checking_Standard,Web_Portal,MEDIUM,False,None,False,None,APPROVED,2.61,18.08,20.69,False,False
APP-1005114,CUST-2005114,2025-05-24 19:12:05,Standard_Retail,DEU,UK_EU,Checking_Standard,Mobile_App,LOW,False,None,False,None,APPROVED,2.36,6.74,9.1,False,False
APP-1005115,CUST-2005115,2025-07-04 17:45:12,Premier_Wealth,DEU,UK_EU,Checking_Standard,Mobile_App,LOW,True,Address_Proof_Mismatch,True,L1_Ops,ABANDONED,7.21,85.48,92.69,True,False
APP-1005116,CUST-2005116,2025-05-21 13:36:02,Standard_Retail,USA,US,Savings_HighYield,Web_Portal,LOW,False,None,True,L1_Ops,APPROVED,9.41,76.65,86.06,True,False
APP-1005117,CUST-2005117,2025-11-12 14:20:10,Standard_Retail,USA,US,SME_Operating_Account,Web_Portal,LOW,True,Address_Proof_Mismatch,True,L1_Ops,ABANDONED,10.33,99.37,109.7,True,True
APP-1005118,CUST-2005118,2025-01-04 15:48:31,SME_Business,USA,US,Savings_HighYield,Web_Portal,LOW,False,None,False,None,APPROVED,2.88,7.45,10.33,False,False
APP-1005119,CUST-2005119,2025-10-10 17:16:09,Standard_Retail,MEX,LATAM,Checking_Standard,Web_Portal,LOW,False,None,False,None,ABANDONED,3.76,10.34,14.1,False,False
APP-1005120,CUST-2005120,2025-12-31 13:22:03,Standard_Retail,FRA,UK_EU,Savings_HighYield,Mobile_App,MEDIUM,False,None,False,None,APPROVED,2.23,3.76,5.99,False,False
APP-1005121,CUST-2005121,2025-08-05 06:40:14,Fintech_Digital,FRA,UK_EU,Savings_HighYield,Mobile_App,LOW,False,None,False,None,APPROVED,3.64,4.0,7.64,False,False
APP-1005122,CUST-2005122,2025-12-04 03:12:03,Standard_Retail,DEU,UK_EU,Premier_Checking,Affiliate_Partner,LOW,True,Blurry_Image,False,None,APPROVED,2.18,31.29,33.47,False,False
APP-1005123,CUST-2005123,2025-10-18 08:29:04,Standard_Retail,SGP,APAC,Checking_Standard,Mobile_App,LOW,True,Expired_ID,False,None,ABANDONED,1.79,32.94,34.73,False,False
APP-1005124,CUST-2005124,2025-07-13 01:53:13,Fintech_Digital,GBR,UK_EU,Checking_Standard,Mobile_App,LOW,False,None,True,L1_Ops,APPROVED,7.32,52.42,59.74,True,False
APP-1005125,CUST-2005125,2025-08-03 08:49:33,Premier_Wealth,AUS,APAC,Checking_Standard,Mobile_App,LOW,False,None,True,L1_Ops,APPROVED,5.33,30.13,35.46,False,False
APP-1005126,CUST-2005126,2025-06-11 14:20:02,Standard_Retail,USA,US,Checking_Standard,Affiliate_Partner,LOW,False,None,False,None,APPROVED,2.13,7.82,9.95,False,False
APP-1005127,CUST-2005127,2025-06-18 08:23:43,Standard_Retail,GBR,UK_EU,SME_Operating_Account,Web_Portal,HIGH,False,None,True,L2_Compliance,ABANDONED,16.0,61.03,77.03,True,False
APP-1005128,CUST-2005128,2025-06-10 04:26:25,Standard_Retail,USA,US,Savings_HighYield,Affiliate_Partner,LOW,False,None,False,None,APPROVED,2.37,7.3,9.67,False,False
APP-1005129,CUST-2005129,2025-12-06 03:36:55,Fintech_Digital,DEU,UK_EU,Checking_Standard,Mobile_App,LOW,False,None,True,L1_Ops,APPROVED,13.58,63.28,76.86,True,False
APP-1005130,CUST-2005130,2025-06-03 06:34:44,Premier_Wealth,BRA,LATAM,Premier_Checking,Web_Portal,MEDIUM,False,None,False,None,APPROVED,2.64,8.2,10.84,False,False
APP-1005131,CUST-2005131,2025-05-25 04:09:16,Standard_Retail,SGP,APAC,Savings_HighYield,Mobile_App,LOW,False,None,False,None,APPROVED,1.65,9.23,10.88,False,False
APP-1005132,CUST-2005132,2025-11-14 11:11:25,Standard_Retail,GBR,UK_EU,Premier_Checking,Mobile_App,LOW,True,Blurry_Image,True,L1_Ops,APPROVED,15.06,97.48,112.54,True,True
APP-1005133,CUST-2005133,2025-09-02 00:23:17,Standard_Retail,FRA,UK_EU,Premier_Checking,Mobile_App,HIGH,False,None,True,L2_Compliance,ABANDONED,19.66,38.62,58.28,True,False
APP-1005134,CUST-2005134,2025-09-13 06:08:34,Fintech_Digital,MEX,LATAM,Premier_Checking,Web_Portal,LOW,False,None,False,None,APPROVED,3.83,13.68,17.51,False,False
APP-1005135,CUST-2005135,2025-06-20 09:17:21,Standard_Retail,AUS,APAC,Checking_Standard,Web_Portal,LOW,True,Incomplete_Form,True,L1_Ops,APPROVED,9.09,171.15,180.24,True,False
APP-1005136,CUST-2005136,2025-10-18 21:37:21,Premier_Wealth,FRA,UK_EU,SME_Operating_Account,Web_Portal,LOW,False,None,False,None,APPROVED,2.49,9.61,12.1,False,False
APP-1005137,CUST-2005137,2025-10-26 07:31:03,Standard_Retail,AUS,APAC,Checking_Standard,Mobile_App,LOW,True,Blurry_Image,False,None,APPROVED,3.09,38.17,41.26,False,False
APP-1005138,CUST-2005138,2025-12-24 04:00:55,SME_Business,GBR,UK_EU,Checking_Standard,Mobile_App,LOW,True,Blurry_Image,True,L1_Ops,ABANDONED,5.57,89.02,94.59,True,False
APP-1005139,CUST-2005139,2025-07-08 14:19:20,Fintech_Digital,MEX,LATAM,Premier_Checking,Mobile_App,HIGH,True,Incomplete_Form,True,L2_Compliance,APPROVED,14.24,131.46,145.7,True,True
APP-1005140,CUST-2005140,2025-04-24 03:11:39,Premier_Wealth,USA,US,SME_Operating_Account,Mobile_App,HIGH,False,None,True,L2_Compliance,REJECTED,11.62,35.86,47.48,False,False
APP-1005141,CUST-2005141,2025-12-23 23:47:06,Standard_Retail,FRA,UK_EU,Savings_HighYield,Web_Portal,LOW,True,Expired_ID,True,L1_Ops,APPROVED,9.59,179.46,189.05,True,False
APP-1005142,CUST-2005142,2025-10-28 06:45:56,Premier_Wealth,GBR,UK_EU,Savings_HighYield,Mobile_App,LOW,False,None,False,None,APPROVED,2.03,17.98,20.01,False,False
APP-1005143,CUST-2005143,2025-08-18 13:29:14,SME_Business,DEU,UK_EU,Checking_Standard,Web_Portal,HIGH,True,Expired_ID,True,L2_Compliance,APPROVED,9.11,230.01,239.12,True,True
APP-1005144,CUST-2005144,2025-09-29 12:05:58,Standard_Retail,USA,US,Checking_Standard,Branch_Assisted,LOW,False,None,False,None,APPROVED,1.23,10.39,11.62,False,False
APP-1005145,CUST-2005145,2025-10-30 03:56:13,Fintech_Digital,USA,US,Savings_HighYield,Mobile_App,LOW,True,Blurry_Image,True,L1_Ops,APPROVED,22.47,122.17,144.64,True,False
APP-1005146,CUST-2005146,2025-06-12 09:20:37,Premier_Wealth,SGP,APAC,SME_Operating_Account,Affiliate_Partner,LOW,True,Blurry_Image,True,L1_Ops,ABANDONED,13.82,161.59,175.41,True,True
APP-1005147,CUST-2005147,2025-05-05 00:09:49,Fintech_Digital,SGP,APAC,Checking_Standard,Mobile_App,LOW,False,None,True,L1_Ops,APPROVED,17.73,62.05,79.78,True,False
APP-1005148,CUST-2005148,2025-02-18 18:36:40,Premier_Wealth,USA,US,Checking_Standard,Mobile_App,LOW,False,None,False,None,APPROVED,1.03,12.8,13.83,False,False
APP-1005149,CUST-2005149,2025-12-19 13:05:23,Standard_Retail,USA,US,Checking_Standard,Web_Portal,LOW,False,None,False,None,APPROVED,3.56,3.94,7.5,False,False
APP-1005150,CUST-2005150,2025-09-30 15:09:55,Standard_Retail,FRA,UK_EU,SME_Operating_Account,Mobile_App,LOW,False,None,False,None,APPROVED,1.85,9.45,11.3,False,False
APP-1005151,CUST-2005151,2025-10-13 17:46:18,Standard_Retail,GBR,UK_EU,Premier_Checking,Mobile_App,LOW,False,None,False,None,APPROVED,2.65,14.16,16.81,False,False
APP-1005152,CUST-2005152,2025-09-23 03:12:29,Fintech_Digital,GBR,UK_EU,Checking_Standard,Mobile_App,LOW,True,Incomplete_Form,True,L1_Ops,APPROVED,6.18,151.11,157.29,True,True
APP-1005153,CUST-2005153,2025-12-19 00:18:39,SME_Business,GBR,UK_EU,Premier_Checking,Mobile_App,LOW,False,None,False,None,APPROVED,3.11,10.39,13.5,False,False
APP-1005154,CUST-2005154,2025-02-03 23:11:29,SME_Business,BRA,LATAM,SME_Operating_Account,Branch_Assisted,HIGH,False,None,True,L2_Compliance,ABANDONED,10.91,62.7,73.61,True,False
APP-1005155,CUST-2005155,2025-01-13 22:38:52,Standard_Retail,FRA,UK_EU,SME_Operating_Account,Mobile_App,LOW,False,None,False,None,APPROVED,2.86,6.93,9.79,False,False
APP-1005156,CUST-2005156,2025-01-16 22:03:34,Standard_Retail,GBR,UK_EU,Checking_Standard,Web_Portal,LOW,True,Incomplete_Form,False,None,ABANDONED,1.81,49.13,50.94,True,False
APP-1005157,CUST-2005157,2025-11-06 07:32:55,SME_Business,FRA,UK_EU,Premier_Checking,Web_Portal,MEDIUM,True,Blurry_Image,True,L1_Ops,ABANDONED,11.95,131.85,143.8,True,False
APP-1005158,CUST-2005158,2025-02-17 04:59:37,Standard_Retail,FRA,UK_EU,Premier_Checking,Mobile_App,LOW,False,None,True,L2_Compliance,APPROVED,9.8,105.46,115.26,True,True
APP-1005159,CUST-2005159,2025-06-26 20:03:25,Standard_Retail,GBR,UK_EU,SME_Operating_Account,Web_Portal,LOW,True,Blurry_Image,False,None,APPROVED,3.94,29.86,33.8,False,False
APP-1005160,CUST-2005160,2025-11-22 08:28:03,Premier_Wealth,USA,US,Premier_Checking,Mobile_App,HIGH,False,None,True,L2_Compliance,REJECTED,4.66,50.33,54.99,True,False
APP-1005161,CUST-2005161,2025-02-05 04:37:56,Standard_Retail,GBR,UK_EU,Checking_Standard,Mobile_App,LOW,True,Blurry_Image,False,None,APPROVED,2.35,36.04,38.39,False,True
APP-1005162,CUST-2005162,2025-09-23 15:50:17,Standard_Retail,MEX,LATAM,Premier_Checking,Mobile_App,MEDIUM,False,None,True,L2_Compliance,APPROVED,7.86,72.62,80.48,True,True
APP-1005163,CUST-2005163,2025-04-14 02:32:27,Standard_Retail,GBR,UK_EU,Checking_Standard,Web_Portal,LOW,False,None,False,None,APPROVED,2.34,5.19,7.53,False,False
APP-1005164,CUST-2005164,2025-07-04 22:57:39,Standard_Retail,BRA,LATAM,Checking_Standard,Mobile_App,MEDIUM,False,None,True,L1_Ops,APPROVED,6.22,74.29,80.51,True,False
APP-1005165,CUST-2005165,2025-01-30 18:11:32,Fintech_Digital,BRA,LATAM,Savings_HighYield,Affiliate_Partner,LOW,False,None,False,None,ABANDONED,2.2,9.94,12.14,False,True
APP-1005166,CUST-2005166,2025-08-12 14:30:33,Standard_Retail,BRA,LATAM,Premier_Checking,Web_Portal,MEDIUM,True,Blurry_Image,True,L1_Ops,ABANDONED,9.72,200.36,210.08,True,True
APP-1005167,CUST-2005167,2025-10-04 17:08:51,Standard_Retail,GBR,UK_EU,Checking_Standard,Mobile_App,LOW,False,None,False,None,APPROVED,2.79,5.64,8.43,False,False
APP-1005168,CUST-2005168,2025-01-14 09:39:47,Standard_Retail,USA,US,Checking_Standard,Mobile_App,LOW,False,None,False,None,APPROVED,3.63,6.23,9.86,False,False
APP-1005169,CUST-2005169,2025-12-08 16:34:46,SME_Business,USA,US,Checking_Standard,Web_Portal,LOW,False,None,False,None,APPROVED,1.89,10.82,12.71,False,False
APP-1005170,CUST-2005170,2025-02-19 20:46:57,Standard_Retail,FRA,UK_EU,SME_Operating_Account,Mobile_App,MEDIUM,False,None,True,L1_Ops,APPROVED,22.74,58.16,80.9,True,True
APP-1005171,CUST-2005171,2025-03-12 11:38:14,Premier_Wealth,DEU,UK_EU,Checking_Standard,Web_Portal,HIGH,True,Expired_ID,True,L2_Compliance,APPROVED,9.18,320.0,329.18,True,False
APP-1005172,CUST-2005172,2025-06-07 11:41:38,Standard_Retail,DEU,UK_EU,Checking_Standard,Affiliate_Partner,LOW,True,Expired_ID,False,None,APPROVED,2.85,87.3,90.15,True,False
APP-1005173,CUST-2005173,2025-05-11 16:24:24,Standard_Retail,GBR,UK_EU,SME_Operating_Account,Mobile_App,LOW,True,Incomplete_Form,False,None,APPROVED,1.52,52.1,53.62,True,True
APP-1005174,CUST-2005174,2025-07-10 05:13:58,Standard_Retail,USA,US,Checking_Standard,Mobile_App,PEP,False,None,True,L2_Compliance,REJECTED,6.75,36.79,43.54,False,False
APP-1005175,CUST-2005175,2025-02-19 23:13:06,SME_Business,FRA,UK_EU,Savings_HighYield,Web_Portal,LOW,False,None,True,L2_Compliance,APPROVED,21.87,85.3,107.17,True,True
APP-1005176,CUST-2005176,2025-03-14 02:10:54,Fintech_Digital,USA,US,SME_Operating_Account,Web_Portal,LOW,False,None,False,None,APPROVED,4.08,8.18,12.26,False,False
APP-1005177,CUST-2005177,2025-10-24 03:40:37,Standard_Retail,FRA,UK_EU,Premier_Checking,Branch_Assisted,LOW,False,None,True,L1_Ops,APPROVED,7.34,75.55,82.89,True,False
APP-1005178,CUST-2005178,2025-04-20 04:55:26,Standard_Retail,USA,US,Checking_Standard,Mobile_App,LOW,True,Blurry_Image,False,None,APPROVED,4.17,41.87,46.04,False,False
APP-1005179,CUST-2005179,2025-02-14 14:29:41,Fintech_Digital,SGP,APAC,Savings_HighYield,Mobile_App,MEDIUM,False,None,True,L1_Ops,APPROVED,7.15,61.8,68.95,True,False
APP-1005180,CUST-2005180,2025-08-08 20:36:11,Standard_Retail,FRA,UK_EU,Checking_Standard,Branch_Assisted,LOW,False,None,False,None,APPROVED,1.77,12.81,14.58,False,False
APP-1005181,CUST-2005181,2025-10-03 21:12:22,SME_Business,USA,US,Checking_Standard,Branch_Assisted,HIGH,False,None,True,L2_Compliance,ABANDONED,10.43,47.83,58.26,True,False
APP-1005182,CUST-2005182,2025-11-28 16:19:05,Standard_Retail,GBR,UK_EU,Checking_Standard,Mobile_App,LOW,False,None,False,None,ABANDONED,1.12,7.61,8.73,False,False
APP-1005183,CUST-2005183,2025-10-18 08:32:06,Fintech_Digital,USA,US,Savings_HighYield,Web_Portal,LOW,False,None,False,None,APPROVED,3.44,8.12,11.56,False,False
APP-1005184,CUST-2005184,2025-06-20 10:05:38,SME_Business,DEU,UK_EU,Premier_Checking,Mobile_App,MEDIUM,True,Name_Mismatch,True,L1_Ops,ABANDONED,13.64,149.48,163.12,True,True
APP-1005185,CUST-2005185,2025-06-30 08:37:38,Fintech_Digital,USA,US,SME_Operating_Account,Web_Portal,HIGH,False,None,True,L2_Compliance,REJECTED,5.44,69.59,75.03,True,True
APP-1005186,CUST-2005186,2025-07-23 05:29:17,SME_Business,GBR,UK_EU,Checking_Standard,Web_Portal,HIGH,True,Blurry_Image,False,None,APPROVED,2.45,45.55,48.0,False,False
APP-1005187,CUST-2005187,2025-08-25 02:51:47,Standard_Retail,FRA,UK_EU,SME_Operating_Account,Affiliate_Partner,MEDIUM,False,None,True,L2_Compliance,APPROVED,22.94,29.28,52.22,True,False
APP-1005188,CUST-2005188,2025-05-17 08:47:02,Fintech_Digital,SGP,APAC,Checking_Standard,Mobile_App,LOW,False,None,False,None,APPROVED,2.12,16.05,18.17,False,False
APP-1005189,CUST-2005189,2025-03-31 06:10:15,Standard_Retail,USA,US,Checking_Standard,Web_Portal,LOW,False,None,True,L1_Ops,APPROVED,6.86,96.28,103.14,True,True
APP-1005190,CUST-2005190,2025-11-12 00:53:41,Standard_Retail,USA,US,Checking_Standard,Mobile_App,LOW,False,None,False,None,APPROVED,2.49,4.26,6.75,False,False
APP-1005191,CUST-2005191,2025-06-20 11:50:02,SME_Business,SGP,APAC,Checking_Standard,Mobile_App,LOW,True,Expired_ID,True,L1_Ops,ABANDONED,13.3,109.87,123.17,True,False
APP-1005192,CUST-2005192,2025-11-16 11:13:53,SME_Business,SGP,APAC,SME_Operating_Account,Mobile_App,LOW,False,None,False,None,APPROVED,1.97,7.53,9.5,False,True
APP-1005193,CUST-2005193,2025-06-14 02:59:31,Fintech_Digital,DEU,UK_EU,Savings_HighYield,Mobile_App,LOW,False,None,False,None,APPROVED,2.37,9.87,12.24,False,False
APP-1005194,CUST-2005194,2025-11-15 16:47:10,Standard_Retail,SGP,APAC,Premier_Checking,Affiliate_Partner,LOW,False,None,False,None,APPROVED,2.55,5.21,7.76,False,False
APP-1005195,CUST-2005195,2025-01-28 02:01:31,SME_Business,GBR,UK_EU,Checking_Standard,Branch_Assisted,LOW,False,None,False,None,APPROVED,1.35,15.59,16.94,False,False
APP-1005196,CUST-2005196,2025-05-12 21:29:39,SME_Business,DEU,UK_EU,SME_Operating_Account,Web_Portal,LOW,True,Expired_ID,False,None,APPROVED,1.76,45.42,47.18,False,False
APP-1005197,CUST-2005197,2025-07-10 08:00:52,Standard_Retail,AUS,APAC,Premier_Checking,Mobile_App,LOW,False,None,False,None,APPROVED,1.74,5.93,7.67,False,False
APP-1005198,CUST-2005198,2025-03-04 13:07:36,Standard_Retail,SGP,APAC,Savings_HighYield,Branch_Assisted,LOW,False,None,False,None,APPROVED,2.64,18.8,21.44,False,False
APP-1005199,CUST-2005199,2025-07-15 09:44:02,Standard_Retail,USA,US,Checking_Standard,Mobile_App,LOW,True,Blurry_Image,False,None,ABANDONED,2.58,53.58,56.16,True,False
APP-1005200,CUST-2005200,2025-05-31 15:20:06,Standard_Retail,GBR,UK_EU,Checking_Standard,Affiliate_Partner,LOW,True,Expired_ID,True,L1_Ops,APPROVED,9.38,115.76,125.14,True,False
APP-1005201,CUST-2005201,2025-11-15 07:17:46,Fintech_Digital,GBR,UK_EU,SME_Operating_Account,Mobile_App,LOW,True,Address_Proof_Mismatch,True,L1_Ops,APPROVED,17.94,108.54,126.48,True,False
APP-1005202,CUST-2005202,2025-04-17 21:10:19,Premier_Wealth,FRA,UK_EU,Premier_Checking,Web_Portal,MEDIUM,False,None,True,L1_Ops,APPROVED,18.0,53.61,71.61,True,False
APP-1005203,CUST-2005203,2025-04-29 12:19:34,SME_Business,USA,US,Checking_Standard,Mobile_App,MEDIUM,True,Incomplete_Form,True,L1_Ops,ABANDONED,10.71,156.37,167.08,True,False
APP-1005204,CUST-2005204,2025-12-17 17:29:38,Fintech_Digital,AUS,APAC,Checking_Standard,Mobile_App,LOW,True,Address_Proof_Mismatch,True,L1_Ops,APPROVED,15.3,180.47,195.77,True,True
APP-1005205,CUST-2005205,2025-02-08 13:07:08,Standard_Retail,DEU,UK_EU,Checking_Standard,Mobile_App,LOW,False,None,True,L1_Ops,ABANDONED,18.11,67.65,85.76,True,False
APP-1005206,CUST-2005206,2025-09-11 15:43:15,SME_Business,GBR,UK_EU,Checking_Standard,Mobile_App,LOW,False,None,False,None,APPROVED,1.44,9.97,11.41,False,False
APP-1005207,CUST-2005207,2025-11-20 03:52:56,Standard_Retail,FRA,UK_EU,Checking_Standard,Web_Portal,LOW,False,None,False,None,APPROVED,2.83,4.45,7.28,False,False
APP-1005208,CUST-2005208,2025-04-11 10:07:11,Fintech_Digital,FRA,UK_EU,Savings_HighYield,Web_Portal,LOW,True,Incomplete_Form,True,L1_Ops,APPROVED,13.56,163.64,177.2,True,False
APP-1005209,CUST-2005209,2025-06-25 12:35:49,Standard_Retail,MEX,LATAM,Checking_Standard,Mobile_App,MEDIUM,True,Expired_ID,False,None,APPROVED,1.79,37.52,39.31,False,True
APP-1005210,CUST-2005210,2025-10-11 12:22:06,Fintech_Digital,FRA,UK_EU,Savings_HighYield,Web_Portal,LOW,False,None,True,L1_Ops,APPROVED,8.7,27.82,36.52,False,False
APP-1005211,CUST-2005211,2025-08-07 07:52:57,Standard_Retail,FRA,UK_EU,Premier_Checking,Mobile_App,LOW,True,Address_Proof_Mismatch,False,None,APPROVED,1.59,43.61,45.2,False,True
APP-1005212,CUST-2005212,2025-05-07 02:35:39,Standard_Retail,DEU,UK_EU,Savings_HighYield,Mobile_App,LOW,False,None,False,None,APPROVED,3.74,9.61,13.35,False,False
APP-1005213,CUST-2005213,2025-02-01 15:38:22,SME_Business,DEU,UK_EU,Premier_Checking,Affiliate_Partner,MEDIUM,True,Address_Proof_Mismatch,False,None,APPROVED,1.6,29.9,31.5,False,False
APP-1005214,CUST-2005214,2025-04-30 03:16:50,Standard_Retail,USA,US,Premier_Checking,Branch_Assisted,HIGH,False,None,True,L2_Compliance,APPROVED,11.02,50.28,61.3,True,False
APP-1005215,CUST-2005215,2025-04-28 02:31:39,Premier_Wealth,USA,US,SME_Operating_Account,Mobile_App,LOW,False,None,False,None,APPROVED,1.88,8.1,9.98,False,False
APP-1005216,CUST-2005216,2025-08-28 13:10:50,Standard_Retail,GBR,UK_EU,Premier_Checking,Mobile_App,HIGH,False,None,True,L2_Compliance,REJECTED,7.34,53.85,61.19,True,True
APP-1005217,CUST-2005217,2025-05-31 04:21:19,SME_Business,MEX,LATAM,Premier_Checking,Mobile_App,PEP,False,None,True,L2_Compliance,APPROVED,8.28,100.81,109.09,True,False
APP-1005218,CUST-2005218,2025-12-05 05:42:01,Standard_Retail,USA,US,SME_Operating_Account,Branch_Assisted,LOW,False,None,False,None,APPROVED,2.98,12.77,15.75,False,True
APP-1005219,CUST-2005219,2025-08-17 01:28:47,Standard_Retail,GBR,UK_EU,Checking_Standard,Affiliate_Partner,LOW,False,None,False,None,APPROVED,1.82,17.62,19.44,False,True
APP-1005220,CUST-2005220,2025-03-11 07:24:11,Standard_Retail,FRA,UK_EU,Checking_Standard,Mobile_App,LOW,False,None,False,None,APPROVED,2.49,9.85,12.34,False,False
