review_id,application_id,queue_name,analyst_id,duration_minutes,decision
REV-3002259,APP-1005518,L1_Document_Exception,ANL-220,945.6,REQUEST_REWORK
REV-3002260,APP-1005520,L1_Document_Exception,ANL-245,698.4,APPROVE
REV-3002261,APP-1005521,L1_Document_Exception,ANL-124,568.8,APPROVE
REV-3002262,APP-1005523,L1_Document_Exception,ANL-124,983.4,APPROVE
REV-3002263,APP-1005524,L1_Document_Exception,ANL-151,615.0,APPROVE
REV-3002264,APP-1005525,L1_Document_Exception,ANL-218,679.8,APPROVE
REV-3002265,APP-1005527,L1_Document_Exception,ANL-176,901.2,APPROVE
REV-3002266,APP-1005529,L2_AML_Sanctions,ANL-143,631.8,APPROVE
REV-3002267,APP-1005532,L1_Document_Exception,ANL-128,703.2,APPROVE
REV-3002268,APP-1005533,L1_Document_Exception,ANL-169,566.4,APPROVE
REV-3002269,APP-1005534,L1_Document_Exception,ANL-210,1359.6,APPROVE
REV-3002270,APP-1005539,L2_AML_Sanctions,ANL-192,532.8,APPROVE
REV-3002271,APP-1005546,L1_Document_Exception,ANL-218,742.8,APPROVE
REV-3002272,APP-1005550,L1_Document_Exception,ANL-207,750.6,APPROVE
REV-3002273,APP-1005552,L1_Document_Exception,ANL-116,466.8,APPROVE
REV-3002274,APP-1005553,L1_Document_Exception,ANL-195,529.8,APPROVE
REV-3002275,APP-1005554,L1_Document_Exception,ANL-144,381.6,APPROVE
REV-3002276,APP-1005557,L2_AML_Sanctions,ANL-189,562.8,REJECT
REV-3002277,APP-1005558,L1_Document_Exception,ANL-188,675.0,APPROVE
REV-3002278,APP-1005559,L2_AML_Sanctions,ANL-109,795.6,APPROVE
REV-3002279,APP-1005560,L1_Document_Exception,ANL-140,746.4,REQUEST_REWORK
REV-3002280,APP-1005561,L1_Document_Exception,ANL-144,306.6,APPROVE
REV-3002281,APP-1005564,L2_AML_Sanctions,ANL-242,753.6,APPROVE
REV-3002282,APP-1005567,L2_AML_Sanctions,ANL-151,453.6,APPROVE
REV-3002283,APP-1005571,L1_Document_Exception,ANL-238,540.0,APPROVE
REV-3002284,APP-1005573,L1_Document_Exception,ANL-215,570.0,APPROVE
REV-3002285,APP-1005574,L1_Document_Exception,ANL-174,336.6,APPROVE
REV-3002286,APP-1005575,L1_Document_Exception,ANL-221,960.0,APPROVE
REV-3002287,APP-1005576,L2_AML_Sanctions,ANL-121,354.6,REJECT
REV-3002288,APP-1005577,L1_Document_Exception,ANL-135,475.8,APPROVE
REV-3002289,APP-1005580,L1_Document_Exception,ANL-201,292.8,APPROVE
REV-3002290,APP-1005582,L1_Document_Exception,ANL-190,773.4,APPROVE
REV-3002291,APP-1005584,L1_Document_Exception,ANL-242,354.6,APPROVE
REV-3002292,APP-1005585,L1_Document_Exception,ANL-177,1003.8,APPROVE
REV-3002293,APP-1005586,L1_Document_Exception,ANL-207,542.4,REQUEST_REWORK
REV-3002294,APP-1005587,L1_Document_Exception,ANL-125,498.6,APPROVE
REV-3002295,APP-1005600,L1_Document_Exception,ANL-185,1161.0,REQUEST_REWORK
REV-3002296,APP-1005603,L1_Document_Exception,ANL-217,430.8,APPROVE
REV-3002297,APP-1005604,L1_Document_Exception,ANL-166,351.0,REQUEST_REWORK
REV-3002298,APP-1005605,L2_AML_Sanctions,ANL-245,768.6,APPROVE
REV-3002299,APP-1005607,L1_Document_Exception,ANL-126,1056.6,APPROVE
REV-3002300,APP-1005609,L1_Document_Exception,ANL-165,311.4,REQUEST_REWORK
REV-3002301,APP-1005612,L1_Document_Exception,ANL-200,1629.0,REQUEST_REWORK
REV-3002302,APP-1005617,L1_Document_Exception,ANL-246,612.6,APPROVE
REV-3002303,APP-1005621,L1_Document_Exception,ANL-138,869.4,APPROVE
REV-3002304,APP-1005623,L2_AML_Sanctions,ANL-157,879.6,APPROVE
REV-3002305,APP-1005624,L1_Document_Exception,ANL-137,542.4,REQUEST_REWORK
REV-3002306,APP-1005625,L1_Document_Exception,ANL-114,399.0,REQUEST_REWORK
REV-3002307,APP-1005630,L2_AML_Sanctions,ANL-218,796.2,APPROVE
REV-3002308,APP-1005631,L1_Document_Exception,ANL-132,510.0,APPROVE
REV-3002309,APP-1005633,L2_AML_Sanctions,ANL-198,922.8,APPROVE
REV-3002310,APP-1005635,L1_Document_Exception,ANL-164,651.6,REQUEST_REWORK
REV-3002311,APP-1005636,L1_Document_Exception,ANL-122,657.6,APPROVE
REV-3002312,APP-1005639,L2_AML_Sanctions,ANL-181,964.2,APPROVE
REV-3002313,APP-1005642,L1_Document_Exception,ANL-223,603.6,APPROVE
REV-3002314,APP-1005643,L1_Document_Exception,ANL-206,1041.0,APPROVE
REV-3002315,APP-1005644,L1_Document_Exception,ANL-218,699.6,APPROVE
REV-3002316,APP-1005646,L1_Document_Exception,ANL-181,605.4,APPROVE
REV-3002317,APP-1005647,L1_Document_Exception,ANL-135,460.8,APPROVE
REV-3002318,APP-1005651,L1_Document_Exception,ANL-170,1085.4,APPROVE
REV-3002319,APP-1005652,L1_Document_Exception,ANL-163,507.0,APPROVE
REV-3002320,APP-1005653,L2_AML_Sanctions,ANL-157,765.6,APPROVE
REV-3002321,APP-1005656,L1_Document_Exception,ANL-155,307.2,APPROVE
REV-3002322,APP-1005662,L1_Document_Exception,ANL-207,709.8,APPROVE
REV-3002323,APP-1005663,L1_Document_Exception,ANL-120,1753.2,APPROVE
REV-3002324,APP-1005665,L2_AML_Sanctions,ANL-124,537.6,APPROVE
REV-3002325,APP-1005667,L1_Document_Exception,ANL-138,1179.6,APPROVE
REV-3002326,APP-1005669,L2_AML_Sanctions,ANL-106,489.6,APPROVE
REV-3002327,APP-1005672,L1_Document_Exception,ANL-220,583.2,REQUEST_REWORK
REV-3002328,APP-1005674,L1_Document_Exception,ANL-116,775.8,APPROVE
REV-3002329,APP-1005680,L2_AML_Sanctions,ANL-124,463.2,APPROVE
REV-3002330,APP-1005685,L1_Document_Exception,ANL-161,481.2,APPROVE
REV-3002331,APP-1005686,L1_Document_Exception,ANL-190,565.8,APPROVE
REV-3002332,APP-1005687,L1_Document_Exception,ANL-146,835.2,APPROVE
REV-3002333,APP-1005690,L1_Document_Exception,ANL-244,564.6,REJECT
REV-3002334,APP-1005693,L1_Document_Exception,ANL-159,482.4,APPROVE
REV-3002335,APP-1005695,L2_AML_Sanctions,ANL-202,338.4,APPROVE
REV-3002336,APP-1005701,L1_Document_Exception,ANL-196,439.2,APPROVE
REV-3002337,APP-1005702,L2_AML_Sanctions,ANL-236,868.8,APPROVE
REV-3002338,APP-1005703,L1_Document_Exception,ANL-172,718.2,APPROVE
REV-3002339,APP-1005704,L2_AML_Sanctions,ANL-245,723.0,APPROVE
REV-3002340,APP-1005705,L1_Document_Exception,ANL-196,723.6,APPROVE
REV-3002341,APP-1005706,L1_Document_Exception,ANL-156,674.4,APPROVE
REV-3002342,APP-1005715,L1_Document_Exception,ANL-134,570.6,APPROVE
REV-3002343,APP-1005717,L1_Document_Exception,ANL-235,990.0,APPROVE
REV-3002344,APP-1005718,L1_Document_Exception,ANL-189,628.8,APPROVE
REV-3002345,APP-1005723,L1_Document_Exception,ANL-224,450.6,REQUEST_REWORK
REV-3002346,APP-1005724,L1_Document_Exception,ANL-128,494.4,REQUEST_REWORK
REV-3002347,APP-1005730,L1_Document_Exception,ANL-216,454.2,APPROVE
REV-3002348,APP-1005733,L1_Document_Exception,ANL-227,652.2,APPROVE
REV-3002349,APP-1005734,L2_AML_Sanctions,ANL-199,574.2,APPROVE
REV-3002350,APP-1005736,L2_AML_Sanctions,ANL-151,913.8,APPROVE
REV-3002351,APP-1005738,L1_Document_Exception,ANL-241,888.6,APPROVE
REV-3002352,APP-1005742,L2_AML_Sanctions,ANL-191,824.4,APPROVE
REV-3002353,APP-1005743,L1_Document_Exception,ANL-154,853.2,APPROVE
REV-3002354,APP-1005745,L2_AML_Sanctions,ANL-138,311.4,APPROVE
REV-3002355,APP-1005746,L2_AML_Sanctions,ANL-242,579.0,APPROVE
REV-3002356,APP-1005747,L2_AML_Sanctions,ANL-231,340.2,APPROVE
REV-3002357,APP-1005748,L1_Document_Exception,ANL-221,586.8,APPROVE
REV-3002358,APP-1005749,L2_AML_Sanctions,ANL-184,916.2,APPROVE
REV-3002359,APP-1005751,L1_Document_Exception,ANL-247,776.4,REQUEST_REWORK
REV-3002360,APP-1005761,L1_Document_Exception,ANL-249,767.4,APPROVE
REV-3002361,APP-1005763,L2_AML_Sanctions,ANL-143,1155.6,REQUEST_REWORK
REV-3002362,APP-1005764,L2_AML_Sanctions,ANL-184,511.2,APPROVE
REV-3002363,APP-1005767,L1_Document_Exception,ANL-210,1254.0,REQUEST_REWORK
REV-3002364,APP-1005768,L1_Document_Exception,ANL-202,837.0,APPROVE
REV-3002365,APP-1005771,L1_Document_Exception,ANL-238,799.8,APPROVE
REV-3002366,APP-1005773,L1_Document_Exception,ANL-243,640.8,APPROVE
REV-3002367,APP-1005774,L1_Document_Exception,ANL-213,574.8,APPROVE
REV-3002368,APP-1005775,L1_Document_Exception,ANL-223,771.6,APPROVE
REV-3002369,APP-1005776,L1_Document_Exception,ANL-164,1467.0,APPROVE
REV-3002370,APP-1005780,L2_AML_Sanctions,ANL-163,902.4,REQUEST_REWORK
REV-3002371,APP-1005781,L1_Document_Exception,ANL-209,491.4,APPROVE
REV-3002372,APP-1005782,L1_Document_Exception,ANL-187,590.4,APPROVE
REV-3002373,APP-1005784,L1_Document_Exception,ANL-204,556.8,APPROVE
REV-3002374,APP-1005786,L2_AML_Sanctions,ANL-116,1048.2,APPROVE
REV-3002375,APP-1005787,L1_Document_Exception,ANL-137,454.2,REQUEST_REWORK
REV-3002376,APP-1005788,L1_Document_Exception,ANL-186,720.0,APPROVE
REV-3002377,APP-1005793,L1_Document_Exception,ANL-240,701.4,APPROVE
REV-3002378,APP-1005795,L2_AML_Sanctions,ANL-167,634.2,APPROVE
REV-3002379,APP-1005796,L1_Document_Exception,ANL-180,832.2,APPROVE
REV-3002380,APP-1005797,L1_Document_Exception,ANL-225,1156.2,APPROVE
REV-3002381,APP-1005799,L1_Document_Exception,ANL-181,558.0,APPROVE
REV-3002382,APP-1005803,L1_Document_Exception,ANL-144,1217.4,REQUEST_REWORK
REV-3002383,APP-1005806,L1_Document_Exception,ANL-110,706.2,APPROVE
REV-3002384,APP-1005808,L1_Document_Exception,ANL-225,394.2,REJECT
REV-3002385,APP-1005810,L1_Document_Exception,ANL-129,688.2,APPROVE
REV-3002386,APP-1005812,L2_AML_Sanctions,ANL-214,743.4,APPROVE
REV-3002387,APP-1005816,L2_AML_Sanctions,ANL-184,624.6,APPROVE
REV-3002388,APP-1005817,L1_Document_Exception,ANL-175,364.2,APPROVE
REV-3002389,APP-1005822,L1_Document_Exception,ANL-118,856.8,APPROVE
REV-3002390,APP-1005823,L1_Document_Exception,ANL-172,1336.8,APPROVE
REV-3002391,APP-1005827,L1_Document_Exception,ANL-219,1469.4,APPROVE
REV-3002392,APP-1005829,L1_Document_Exception,ANL-234,696.0,REQUEST_REWORK
REV-3002393,APP-1005830,L1_Document_Exception,ANL-235,467.4,REQUEST_REWORK
REV-3002394,APP-1005832,L1_Document_Exception,ANL-133,515.4,REQUEST_REWORK
REV-3002395,APP-1005833,L2_AML_Sanctions,ANL-185,430.2,APPROVE
REV-3002396,APP-1005835,L1_Document_Exception,ANL-138,1051.2,APPROVE
REV-3002397,APP-1005838,L1_Document_Exception,ANL-123,565.2,APPROVE
REV-3002398,APP-1005840,L2_AML_Sanctions,ANL-116,621.6,REQUEST_REWORK
REV-3002399,APP-1005842,L1_Document_Exception,ANL-141,880.8,APPROVE
REV-3002400,APP-1005844,L1_Document_Exception,ANL-200,654.0,APPROVE
REV-3002401,APP-1005845,L2_AML_Sanctions,ANL-238,436.8,APPROVE
REV-3002402,APP-1005847,L2_AML_Sanctions,ANL-158,1025.4,REJECT
REV-3002403,APP-1005849,L1_Document_Exception,ANL-115,518.4,APPROVE
REV-3002404,APP-1005852,L1_Document_Exception,ANL-186,617.4,APPROVE
REV-3002405,APP-1005857,L2_AML_Sanctions,ANL-199,791.4,APPROVE
REV-3002406,APP-1005859,L2_AML_Sanctions,ANL-216,392.4,APPROVE
REV-3002407,APP-1005863,L2_AML_Sanctions,ANL-135,870.0,APPROVE
REV-3002408,APP-1005864,L2_AML_Sanctions,ANL-106,361.2,REQUEST_REWORK
REV-3002409,APP-1005866,L2_AML_Sanctions,ANL-175,940.2,REJECT
REV-3002410,APP-1005867,L1_Document_Exception,ANL-161,700.8,APPROVE
REV-3002411,APP-1005869,L2_AML_Sanctions,ANL-126,612.0,APPROVE
REV-3002412,APP-1005870,L1_Document_Exception,ANL-184,847.2,REQUEST_REWORK
REV-3002413,APP-1005875,L1_Document_Exception,ANL-149,426.0,REQUEST_REWORK
REV-3002414,APP-1005877,L1_Document_Exception,ANL-158,583.8,APPROVE
REV-3002415,APP-1005881,L2_AML_Sanctions,ANL-165,553.2,REQUEST_REWORK
REV-3002416,APP-1005884,L1_Document_Exception,ANL-112,303.0,APPROVE
REV-3002417,APP-1005886,L1_Document_Exception,ANL-206,382.8,APPROVE
REV-3002418,APP-1005889,L2_AML_Sanctions,ANL-236,1017.6,REQUEST_REWORK
REV-3002419,APP-1005891,L1_Document_Exception,ANL-225,514.2,REQUEST_REWORK
REV-3002420,APP-1005894,L1_Document_Exception,ANL-141,1059.0,APPROVE
REV-3002421,APP-1005896,L1_Document_Exception,ANL-200,291.0,APPROVE
REV-3002422,APP-1005897,L1_Document_Exception,ANL-205,1291.8,APPROVE
REV-3002423,APP-1005898,L1_Document_Exception,ANL-137,625.8,REQUEST_REWORK
REV-3002424,APP-1005902,L1_Document_Exception,ANL-236,1043.4,REQUEST_REWORK
REV-3002425,APP-1005903,L1_Document_Exception,ANL-137,757.2,APPROVE
REV-3002426,APP-1005905,L1_Document_Exception,ANL-231,631.8,APPROVE
REV-3002427,APP-1005906,L1_Document_Exception,ANL-161,1027.8,REQUEST_REWORK
REV-3002428,APP-1005910,L1_Document_Exception,ANL-171,1067.4,APPROVE
REV-3002429,APP-1005911,L1_Document_Exception,ANL-171,404.4,APPROVE
REV-3002430,APP-1005912,L2_AML_Sanctions,ANL-141,435.6,REJECT
REV-3002431,APP-1005914,L1_Document_Exception,ANL-155,1584.6,APPROVE
REV-3002432,APP-1005916,L1_Document_Exception,ANL-109,450.6,APPROVE
REV-3002433,APP-1005918,L2_AML_Sanctions,ANL-136,703.8,APPROVE
REV-3002434,APP-1005920,L1_Document_Exception,ANL-212,755.4,REQUEST_REWORK
REV-3002435,APP-1005921,L1_Document_Exception,ANL-127,736.8,APPROVE
REV-3002436,APP-1005929,L2_AML_Sanctions,ANL-246,577.8,APPROVE
REV-3002437,APP-1005931,L1_Document_Exception,ANL-140,328.2,APPROVE
REV-3002438,APP-1005935,L2_AML_Sanctions,ANL-151,1245.6,APPROVE
REV-3002439,APP-1005936,L1_Document_Exception,ANL-191,662.4,APPROVE
REV-3002440,APP-1005938,L2_AML_Sanctions,ANL-245,651.6,APPROVE
REV-3002441,APP-1005939,L1_Document_Exception,ANL-160,955.8,APPROVE
REV-3002442,APP-1005940,L2_AML_Sanctions,ANL-160,441.6,APPROVE
REV-3002443,APP-1005943,L2_AML_Sanctions,ANL-204,1105.8,APPROVE
REV-3002444,APP-1005946,L1_Document_Exception,ANL-176,936.6,APPROVE
REV-3002445,APP-1005947,L2_AML_Sanctions,ANL-236,395.4,APPROVE
REV-3002446,APP-1005950,L1_Document_Exception,ANL-234,786.6,REQUEST_REWORK
REV-3002447,APP-1005951,L1_Document_Exception,ANL-214,564.6,APPROVE
REV-3002448,APP-1005953,L1_Document_Exception,ANL-228,992.4,APPROVE
REV-3002449,APP-1005963,L1_Document_Exception,ANL-224,738.6,REJECT
REV-3002450,APP-1005964,L1_Document_Exception,ANL-144,464.4,APPROVE
REV-3002451,APP-1005965,L1_Document_Exception,ANL-170,1104.6,APPROVE
REV-3002452,APP-1005966,L1_Document_Exception,ANL-205,735.6,APPROVE
REV-3002453,APP-1005968,L1_Document_Exception,ANL-164,568.2,APPROVE
REV-3002454,APP-1005972,L1_Document_Exception,ANL-146,533.4,APPROVE
REV-3002455,APP-1005973,L1_Document_Exception,ANL-237,592.2,APPROVE
REV-3002456,APP-1005975,L2_AML_Sanctions,ANL-165,544.8,APPROVE
REV-3002457,APP-1005978,L1_Document_Exception,ANL-242,883.8,APPROVE
REV-3002458,APP-1005979,L2_AML_Sanctions,ANL-121,673.8,APPROVE
REV-3002459,APP-1005980,L2_AML_Sanctions,ANL-151,494.4,APPROVE
REV-3002460,APP-1005985,L1_Document_Exception,ANL-137,546.0,REQUEST_REWORK
REV-3002461,APP-1005986,L1_Document_Exception,ANL-142,922.2,REQUEST_REWORK
REV-3002462,APP-1005987,L1_Document_Exception,ANL-174,741.0,REQUEST_REWORK
REV-3002463,APP-1005993,L2_AML_Sanctions,ANL-133,552.6,APPROVE
REV-3002464,APP-1005998,L1_Document_Exception,ANL-176,678.6,APPROVE
REV-3002465,APP-1006001,L1_Document_Exception,ANL-155,1027.8,APPROVE
REV-3002466,APP-1006003,L1_Document_Exception,ANL-199,575.4,APPROVE
REV-3002467,APP-1006004,L1_Document_Exception,ANL-119,532.2,REQUEST_REWORK
REV-3002468,APP-1006008,L2_AML_Sanctions,ANL-247,657.6,APPROVE
REV-3002469,APP-1006011,L1_Document_Exception,ANL-247,772.8,APPROVE
REV-3002470,APP-1006013,L1_Document_Exception,ANL-220,1065.0,REQUEST_REWORK
REV-3002471,APP-1006015,L2_AML_Sanctions,ANL-209,793.2,APPROVE
REV-3002472,APP-1006016,L1_Document_Exception,ANL-140,512.4,APPROVE
REV-3002473,APP-1006020,L2_AML_Sanctions,ANL-242,479.4,APPROVE
REV-3002474,APP-1006021,L1_Document_Exception,ANL-125,835.2,REQUEST_REWORK
REV-3002475,APP-1006029,L1_Document_Exception,ANL-226,775.2,APPROVE
REV-3002476,APP-1006032,L1_Document_Exception,ANL-189,141.0,APPROVE
REV-3002477,APP-1006041,L2_AML_Sanctions,ANL-111,738.6,REQUEST_REWORK
REV-3002478,APP-1006043,L1_Document_Exception,ANL-168,819.6,APPROVE
REV-3002479,APP-1006047,L1_Document_Exception,ANL-187,430.2,APPROVE
REV-3002480,APP-1006050,L1_Document_Exception,ANL-158,631.2,APPROVE
REV-3002481,APP-1006052,L1_Document_Exception,ANL-185,715.8,APPROVE
REV-3002482,APP-1006054,L2_AML_Sanctions,ANL-206,705.0,APPROVE
REV-3002483,APP-1006058,L1_Document_Exception,ANL-138,787.8,REQUEST_REWORK
REV-3002484,APP-1006059,L1_Document_Exception,ANL-135,888.6,APPROVE
REV-3002485,APP-1006063,L2_AML_Sanctions,ANL-143,1009.2,APPROVE
REV-3002486,APP-1006064,L1_Document_Exception,ANL-112,906.0,APPROVE
REV-3002487,APP-1006065,L2_AML_Sanctions,ANL-183,449.4,APPROVE
REV-3002488,APP-1006067,L1_Document_Exception,ANL-168,1172.4,APPROVE
REV-3002489,APP-1006069,L1_Document_Exception,ANL-166,806.4,REQUEST_REWORK
REV-3002490,APP-1006070,L1_Document_Exception,ANL-233,402.0,REQUEST_REWORK
REV-3002491,APP-1006073,L1_Document_Exception,ANL-196,777.6,APPROVE
REV-3002492,APP-1006082,L1_Document_Exception,ANL-230,525.6,APPROVE
REV-3002493,APP-1006085,L1_Document_Exception,ANL-184,966.0,APPROVE
REV-3002494,APP-1006087,L1_Document_Exception,ANL-147,1116.6,APPROVE
REV-3002495,APP-1006091,L2_AML_Sanctions,ANL-230,789.0,APPROVE
REV-3002496,APP-1006095,L1_Document_Exception,ANL-173,545.4,APPROVE
REV-3002497,APP-1006096,L1_Document_Exception,ANL-119,498.0,APPROVE
REV-3002498,APP-1006098,L1_Document_Exception,ANL-205,501.6,APPROVE
REV-3002499,APP-1006106,L1_Document_Exception,ANL-205,1009.2,APPROVE
REV-3002500,APP-1006107,L1_Document_Exception,ANL-248,844.2,APPROVE
REV-3002501,APP-1006108,L1_Document_Exception,ANL-171,543.0,APPROVE
REV-3002502,APP-1006109,L1_Document_Exception,ANL-159,628.2,APPROVE
REV-3002503,APP-1006112,L2_AML_Sanctions,ANL-167,775.8,APPROVE
REV-3002504,APP-1006117,L1_Document_Exception,ANL-117,453.6,APPROVE
REV-3002505,APP-1006119,L2_AML_Sanctions,ANL-139,418.2,APPROVE
REV-3002506,APP-1006121,L2_AML_Sanctions,ANL-136,794.4,REQUEST_REWORK
REV-3002507,APP-1006123,L1_Document_Exception,ANL-118,648.0,APPROVE
REV-3002508,APP-1006125,L1_Document_Exception,ANL-142,1084.8,APPROVE
REV-3002509,APP-1006128,L1_Document_Exception,ANL-202,556.8,APPROVE
REV-3002510,APP-1006132,L2_AML_Sanctions,ANL-152,884.4,APPROVE
REV-3002511,APP-1006133,L1_Document_Exception,ANL-123,869.4,APPROVE
REV-3002512,APP-1006134,L1_Document_Exception,ANL-202,478.8,APPROVE
REV-3002513,APP-1006135,L1_Document_Exception,ANL-232,986.4,REQUEST_REWORK
REV-3002514,APP-1006136,L2_AML_Sanctions,ANL-209,678.0,APPROVE
REV-3002515,APP-1006138,L1_Document_Exception,ANL-176,584.4,REQUEST_REWORK
REV-3002516,APP-1006145,L1_Document_Exception,ANL-211,826.2,REJECT
REV-3002517,APP-1006149,L1_Document_Exception,ANL-177,367.2,REQUEST_REWORK
REV-3002518,APP-1006154,L1_Document_Exception,ANL-157,379.2,APPROVE
REV-3002519,APP-1006158,L1_Document_Exception,ANL-133,571.2,REQUEST_REWORK
REV-3002520,APP-1006159,L2_AML_Sanctions,ANL-130,1210.2,REJECT
REV-3002521,APP-1006161,L1_Document_Exception,ANL-112,579.0,APPROVE
REV-3002522,APP-1006164,L1_Document_Exception,ANL-120,1736.4,REQUEST_REWORK
REV-3002523,APP-1006167,L1_Document_Exception,ANL-239,1162.8,APPROVE
REV-3002524,APP-1006169,L1_Document_Exception,ANL-194,904.2,REQUEST_REWORK
REV-3002525,APP-1006175,L1_Document_Exception,ANL-175,664.2,APPROVE
REV-3002526,APP-1006176,L2_AML_Sanctions,ANL-158,756.6,APPROVE
REV-3002527,APP-1006177,L1_Document_Exception,ANL-163,423.6,APPROVE
REV-3002528,APP-1006179,L1_Document_Exception,ANL-176,771.6,REQUEST_REWORK
REV-3002529,APP-1006181,L1_Document_Exception,ANL-116,343.2,APPROVE
REV-3002530,APP-1006183,L1_Document_Exception,ANL-242,658.8,APPROVE
REV-3002531,APP-1006184,L2_AML_Sanctions,ANL-201,810.6,REQUEST_REWORK
REV-3002532,APP-1006186,L1_Document_Exception,ANL-243,496.8,APPROVE
REV-3002533,APP-1006192,L1_Document_Exception,ANL-133,785.4,REJECT
REV-3002534,APP-1006193,L1_Document_Exception,ANL-125,1104.6,REQUEST_REWORK
REV-3002535,APP-1006194,L2_AML_Sanctions,ANL-102,808.8,APPROVE
REV-3002536,APP-1006198,L2_AML_Sanctions,ANL-121,329.4,REQUEST_REWORK
REV-3002537,APP-1006200,L1_Document_Exception,ANL-104,543.0,APPROVE
REV-3002538,APP-1006208,L2_AML_Sanctions,ANL-234,492.0,APPROVE
REV-3002539,APP-1006211,L2_AML_Sanctions,ANL-158,767.4,APPROVE
REV-3002540,APP-1006216,L1_Document_Exception,ANL-226,531.0,APPROVE
REV-3002541,APP-1006219,L1_Document_Exception,ANL-183,415.2,APPROVE
REV-3002542,APP-1006220,L1_Document_Exception,ANL-245,1048.2,APPROVE
REV-3002543,APP-1006225,L1_Document_Exception,ANL-157,209.4,REQUEST_REWORK
REV-3002544,APP-1006226,L1_Document_Exception,ANL-155,1234.2,APPROVE
REV-3002545,APP-1006227,L1_Document_Exception,ANL-228,757.8,APPROVE
REV-3002546,APP-1006228,L1_Document_Exception,ANL-126,681.0,REQUEST_REWORK
REV-3002547,APP-1006231,L1_Document_Exception,ANL-249,562.2,APPROVE
REV-3002548,APP-1006234,L1_Document_Exception,ANL-127,925.2,APPROVE
REV-3002549,APP-1006236,L2_AML_Sanctions,ANL-187,1228.2,APPROVE
REV-3002550,APP-1006237,L1_Document_Exception,ANL-193,466.2,APPROVE
REV-3002551,APP-1006239,L2_AML_Sanctions,ANL-145,912.0,APPROVE
REV-3002552,APP-1006243,L1_Document_Exception,ANL-143,730.8,APPROVE
REV-3002553,APP-1006244,L1_Document_Exception,ANL-212,537.6,REQUEST_REWORK
REV-3002554,APP-1006245,L1_Document_Exception,ANL-204,982.8,APPROVE
REV-3002555,APP-1006247,L2_AML_Sanctions,ANL-244,714.6,APPROVE
REV-3002556,APP-1006249,L1_Document_Exception,ANL-130,476.4,APPROVE
REV-3002557,APP-1006254,L1_Document_Exception,ANL-171,525.6,REQUEST_REWORK
REV-3002558,APP-1006259,L1_Document_Exception,ANL-196,673.2,REQUEST_REWORK
REV-3002559,APP-1006267,L2_AML_Sanctions,ANL-106,474.0,APPROVE
REV-3002560,APP-1006269,L1_Document_Exception,ANL-131,927.0,APPROVE
REV-3002561,APP-1006272,L1_Document_Exception,ANL-206,800.4,APPROVE
REV-3002562,APP-1006273,L1_Document_Exception,ANL-155,630.0,APPROVE
REV-3002563,APP-1006274,L1_Document_Exception,ANL-220,571.8,APPROVE
REV-3002564,APP-1006275,L2_AML_Sanctions,ANL-115,666.0,REJECT
REV-3002565,APP-1006276,L1_Document_Exception,ANL-128,669.0,APPROVE
REV-3002566,APP-1006277,L1_Document_Exception,ANL-235,492.6,REQUEST_REWORK
REV-3002567,APP-1006278,L1_Document_Exception,ANL-156,442.8,APPROVE
REV-3002568,APP-1006281,L2_AML_Sanctions,ANL-232,523.2,APPROVE
REV-3002569,APP-1006282,L1_Document_Exception,ANL-220,358.8,APPROVE
REV-3002570,APP-1006284,L2_AML_Sanctions,ANL-184,357.6,APPROVE
REV-3002571,APP-1006285,L1_Document_Exception,ANL-195,319.8,APPROVE
REV-3002572,APP-1006287,L2_AML_Sanctions,ANL-221,826.2,APPROVE
REV-3002573,APP-1006291,L1_Document_Exception,ANL-200,502.8,REQUEST_REWORK
REV-3002574,APP-1006293,L2_AML_Sanctions,ANL-207,702.0,APPROVE
REV-3002575,APP-1006294,L1_Document_Exception,ANL-161,643.2,APPROVE
REV-3002576,APP-1006295,L1_Document_Exception,ANL-206,576.6,REQUEST_REWORK
REV-3002577,APP-1006298,L1_Document_Exception,ANL-127,898.2,APPROVE
REV-3002578,APP-1006299,L1_Document_Exception,ANL-207,487.8,REQUEST_REWORK
REV-3002579,APP-1006300,L1_Document_Exception,ANL-246,512.4,APPROVE
REV-3002580,APP-1006301,L1_Document_Exception,ANL-173,886.2,REQUEST_REWORK
REV-3002581,APP-1006302,L1_Document_Exception,ANL-230,1171.8,APPROVE
REV-3002582,APP-1006303,L2_AML_Sanctions,ANL-216,1281.6,REJECT
REV-3002583,APP-1006304,L1_Document_Exception,ANL-174,850.8,APPROVE
REV-3002584,APP-1006305,L1_Document_Exception,ANL-217,540.0,APPROVE
REV-3002585,APP-1006309,L2_AML_Sanctions,ANL-197,1143.0,APPROVE
REV-3002586,APP-1006311,L1_Document_Exception,ANL-135,504.0,APPROVE
REV-3002587,APP-1006315,L1_Document_Exception,ANL-108,924.6,APPROVE
REV-3002588,APP-1006316,L1_Document_Exception,ANL-193,667.2,APPROVE
REV-3002589,APP-1006322,L1_Document_Exception,ANL-129,1510.8,APPROVE
REV-3002590,APP-1006325,L1_Document_Exception,ANL-183,409.8,APPROVE
REV-3002591,APP-1006327,L2_AML_Sanctions,ANL-164,611.4,APPROVE
REV-3002592,APP-1006330,L2_AML_Sanctions,ANL-192,494.4,REJECT
REV-3002593,APP-1006332,L2_AML_Sanctions,ANL-124,1303.8,APPROVE
